#DataThief /Users/mastbaum/sbn/analysis/nue.png Wednesday 29-Mar-2017 2:48:36 PM
1.107e-3, 98.869
1.107e-3, 98.132
1.115e-3, 97.4
1.115e-3, 96.675
1.122e-3, 95.954
1.122e-3, 95.238
1.122e-3, 94.53
1.122e-3, 93.826
1.122e-3, 93.127
1.122e-3, 92.433
1.122e-3, 91.745
1.122e-3, 91.061
1.115e-3, 90.384
1.107e-3, 89.712
1.107e-3, 89.044
1.107e-3, 88.381
1.107e-3, 87.722
1.107e-3, 87.069
1.107e-3, 86.42
1.107e-3, 85.777
1.107e-3, 85.138
1.107e-3, 84.504
1.107e-3, 83.874
1.107e-3, 83.25
1.107e-3, 82.63
1.115e-3, 82.013
1.115e-3, 81.403
1.122e-3, 80.795
1.122e-3, 80.194
1.13e-3, 79.595
1.13e-3, 79.003
1.138e-3, 79.002
1.138e-3, 78.413
1.145e-3, 77.827
1.145e-3, 77.249
1.145e-3, 76.673
1.145e-3, 76.102
1.145e-3, 75.536
1.145e-3, 74.972
1.145e-3, 74.415
1.145e-3, 73.859
1.145e-3, 73.31
1.145e-3, 72.764
1.145e-3, 72.222
1.145e-3, 71.684
1.145e-3, 71.15
1.145e-3, 70.62
1.145e-3, 70.094
1.145e-3, 69.572
1.145e-3, 69.054
1.137e-3, 68.541
1.137e-3, 68.03
1.13e-3, 67.524
1.122e-3, 67.525
1.122e-3, 67.022
1.122e-3, 66.523
1.114e-3, 66.524
1.107e-3, 66.029
1.099e-3, 66.03
1.092e-3, 65.538
1.092e-3, 65.05
1.085e-3, 65.051
1.077e-3, 64.567
1.07e-3, 64.087
1.07e-3, 63.609
1.07e-3, 63.136
1.07e-3, 62.666
1.07e-3, 62.199
1.063e-3, 62.2
1.055e-3, 61.737
1.048e-3, 61.278
1.048e-3, 60.822
1.048e-3, 60.369
1.048e-3, 59.919
1.041e-3, 59.92
1.034e-3, 59.92
1.027e-3, 59.921
1.02e-3, 59.475
1.013e-3, 59.033
1.013e-3, 58.593
1.013e-3, 58.157
1.013e-3, 57.724
1.006e-3, 57.294
9.996e-4, 56.867
9.928e-4, 56.445
9.928e-4, 56.025
9.928e-4, 55.608
9.928e-4, 55.194
9.861e-4, 55.194
9.794e-4, 54.784
9.794e-4, 54.376
9.794e-4, 53.971
9.794e-4, 53.569
9.794e-4, 53.17
9.794e-4, 52.774
9.794e-4, 52.381
9.794e-4, 51.99
9.794e-4, 51.603
9.793e-4, 51.219
9.727e-4, 51.219
9.727e-4, 50.838
9.727e-4, 50.459
9.727e-4, 50.084
9.661e-4, 49.71
9.661e-4, 49.341
9.596e-4, 48.974
9.596e-4, 48.609
9.595e-4, 48.246
9.595e-4, 47.888
9.595e-4, 47.531
9.595e-4, 47.177
9.595e-4, 46.826
9.595e-4, 46.476
9.595e-4, 46.131
9.595e-4, 45.787
9.595e-4, 45.446
9.595e-4, 45.108
9.595e-4, 44.772
9.595e-4, 44.438
9.595e-4, 44.107
9.595e-4, 43.779
9.595e-4, 43.453
9.595e-4, 43.129
9.595e-4, 42.808
9.66e-4, 42.488
9.726e-4, 42.172
9.726e-4, 41.857
9.726e-4, 41.546
9.726e-4, 41.236
9.726e-4, 40.929
9.792e-4, 40.929
9.859e-4, 40.623
9.926e-4, 40.32
9.993e-4, 40.02
1.006e-3, 39.721
1.006e-3, 39.425
1.006e-3, 39.132
1.006e-3, 38.839
1.013e-3, 38.55
1.02e-3, 38.55
1.027e-3, 38.263
1.027e-3, 37.978
1.034e-3, 37.976
1.041e-3, 37.976
1.048e-3, 37.976
1.055e-3, 37.693
1.062e-3, 37.693
1.07e-3, 37.692
1.07e-3, 37.411
1.077e-3, 37.132
1.084e-3, 36.855
1.092e-3, 36.855
1.092e-3, 36.581
1.099e-3, 36.308
1.106e-3, 36.037
1.114e-3, 36.036
1.122e-3, 35.768
1.129e-3, 35.767
1.137e-3, 35.5
1.145e-3, 35.5
1.145e-3, 35.236
1.152e-3, 35.234
1.16e-3, 35.234
1.168e-3, 35.234
1.176e-3, 34.972
1.184e-3, 34.971
1.184e-3, 34.71
1.192e-3, 34.71
1.2e-3, 34.452
1.209e-3, 34.451
1.217e-3, 34.451
1.225e-3, 34.194
1.233e-3, 33.939
1.242e-3, 33.686
1.25e-3, 33.434
1.259e-3, 33.434
1.259e-3, 33.185
1.267e-3, 32.937
1.276e-3, 32.692
1.285e-3, 32.69
1.285e-3, 32.448
1.293e-3, 32.206
1.302e-3, 31.966
1.311e-3, 31.964
1.32e-3, 31.726
1.329e-3, 31.726
1.338e-3, 31.49
1.347e-3, 31.49
1.356e-3, 31.255
1.356e-3, 31.022
1.366e-3, 30.79
1.375e-3, 30.79
1.375e-3, 30.561
1.375e-3, 30.333
1.375e-3, 30.107
1.375e-3, 29.883
1.375e-3, 29.66
1.375e-3, 29.44
1.375e-3, 29.22
1.375e-3, 29.003
1.375e-3, 28.787
1.375e-3, 28.572
1.375e-3, 28.359
1.384e-3, 28.359
1.375e-3, 28.359
1.365e-3, 28.149
1.356e-3, 28.149
1.356e-3, 27.939
1.347e-3, 27.73
1.338e-3, 27.732
1.338e-3, 27.525
1.329e-3, 27.525
1.32e-3, 27.526
1.32e-3, 27.321
1.311e-3, 27.321
1.302e-3, 27.117
1.302e-3, 26.916
1.293e-3, 26.916
1.284e-3, 26.716
1.276e-3, 26.517
1.267e-3, 26.518
1.259e-3, 26.518
1.25e-3, 26.518
1.25e-3, 26.321
1.242e-3, 26.125
1.233e-3, 26.125
1.225e-3, 26.126
1.217e-3, 26.126
1.208e-3, 26.126
1.208e-3, 25.932
1.2e-3, 25.738
1.192e-3, 25.547
1.184e-3, 25.548
1.176e-3, 25.548
1.168e-3, 25.548
1.16e-3, 25.358
1.152e-3, 25.169
