6.9183e-02 1.3133e+00
6.8346e-02 1.3183e+00
6.9183e-02 1.3221e+00
7.0795e-02 1.3233e+00
7.2444e-02 1.3240e+00
7.4131e-02 1.3253e+00
7.5858e-02 1.3272e+00
7.7625e-02 1.3276e+00
7.9433e-02 1.3277e+00
8.1283e-02 1.3239e+00
8.2505e-02 1.3183e+00
8.3176e-02 1.3094e+00
8.4279e-02 1.3032e+00
8.5114e-02 1.3010e+00
8.5936e-02 1.2882e+00
8.5114e-02 1.2844e+00
8.3176e-02 1.2814e+00
8.1283e-02 1.2752e+00
7.9433e-02 1.2744e+00
7.9255e-02 1.2735e+00
7.7625e-02 1.2692e+00
7.5858e-02 1.2695e+00
7.4131e-02 1.2697e+00
7.2444e-02 1.2733e+00
7.2397e-02 1.2735e+00
7.0795e-02 1.2820e+00
6.9868e-02 1.2882e+00
7.0247e-02 1.3032e+00
6.9183e-02 1.3133e+00
