3.0200e-02 2.3914e+00
2.9905e-02 2.3988e+00
3.0200e-02 2.4094e+00
3.0903e-02 2.4118e+00
3.1623e-02 2.4179e+00
3.2359e-02 2.4247e+00
3.2510e-02 2.4266e+00
3.3113e-02 2.4306e+00
3.3884e-02 2.4326e+00
3.4674e-02 2.4360e+00
3.5481e-02 2.4376e+00
3.6308e-02 2.4392e+00
3.7154e-02 2.4414e+00
3.8019e-02 2.4426e+00
3.8905e-02 2.4401e+00
3.9811e-02 2.4401e+00
4.0738e-02 2.4401e+00
4.1687e-02 2.4376e+00
4.2658e-02 2.4376e+00
4.3652e-02 2.4343e+00
4.4668e-02 2.4325e+00
4.5709e-02 2.4296e+00
4.6774e-02 2.4292e+00
4.7057e-02 2.4266e+00
4.7863e-02 2.4114e+00
4.8978e-02 2.4065e+00
5.0119e-02 2.3989e+00
5.0124e-02 2.3988e+00
5.0119e-02 2.3988e+00
4.8978e-02 2.3853e+00
4.8076e-02 2.3714e+00
4.7863e-02 2.3698e+00
4.6774e-02 2.3629e+00
4.5709e-02 2.3601e+00
4.4668e-02 2.3554e+00
4.3652e-02 2.3539e+00
4.2658e-02 2.3470e+00
4.1687e-02 2.3468e+00
4.0738e-02 2.3450e+00
3.9811e-02 2.3450e+00
3.8905e-02 2.3450e+00
3.8019e-02 2.3449e+00
3.7154e-02 2.3446e+00
3.6308e-02 2.3466e+00
3.5481e-02 2.3507e+00
3.4674e-02 2.3557e+00
3.3884e-02 2.3590e+00
3.3113e-02 2.3654e+00
3.2359e-02 2.3681e+00
3.2147e-02 2.3714e+00
3.1623e-02 2.3827e+00
3.0903e-02 2.3885e+00
3.0200e-02 2.3914e+00
