6.3096e-04 1.2836e+00
6.2024e-04 1.2882e+00
6.2765e-04 1.3032e+00
6.3096e-04 1.3084e+00
6.4565e-04 1.3133e+00
6.4982e-04 1.3183e+00
6.6069e-04 1.3222e+00
6.7608e-04 1.3256e+00
6.9183e-04 1.3294e+00
7.0795e-04 1.3330e+00
7.1083e-04 1.3335e+00
7.2444e-04 1.3349e+00
7.4131e-04 1.3371e+00
7.5858e-04 1.3476e+00
7.7625e-04 1.3478e+00
7.9433e-04 1.3478e+00
8.1283e-04 1.3478e+00
8.3176e-04 1.3481e+00
8.5114e-04 1.3481e+00
8.7096e-04 1.3481e+00
8.7636e-04 1.3490e+00
8.9125e-04 1.3509e+00
9.1201e-04 1.3511e+00
9.3325e-04 1.3525e+00
9.5499e-04 1.3551e+00
9.7724e-04 1.3551e+00
1.0000e-03 1.3563e+00
1.0233e-03 1.3600e+00
1.0471e-03 1.3611e+00
1.0715e-03 1.3614e+00
1.0965e-03 1.3641e+00
1.1220e-03 1.3618e+00
1.1482e-03 1.3613e+00
1.1749e-03 1.3613e+00
1.2023e-03 1.3613e+00
1.2303e-03 1.3613e+00
1.2589e-03 1.3613e+00
1.2882e-03 1.3606e+00
1.3183e-03 1.3606e+00
1.3490e-03 1.3586e+00
1.3804e-03 1.3567e+00
1.4125e-03 1.3564e+00
1.4454e-03 1.3564e+00
1.4791e-03 1.3553e+00
1.5136e-03 1.3517e+00
1.5488e-03 1.3501e+00
1.5849e-03 1.3501e+00
1.6218e-03 1.3501e+00
1.6319e-03 1.3490e+00
1.6596e-03 1.3443e+00
1.6982e-03 1.3437e+00
1.7378e-03 1.3425e+00
1.7783e-03 1.3365e+00
1.8197e-03 1.3337e+00
1.8216e-03 1.3335e+00
1.8621e-03 1.3227e+00
1.9055e-03 1.3212e+00
1.9275e-03 1.3183e+00
1.9498e-03 1.3139e+00
1.9915e-03 1.3032e+00
1.9766e-03 1.2882e+00
1.9498e-03 1.2770e+00
1.9224e-03 1.2735e+00
1.9055e-03 1.2716e+00
1.8621e-03 1.2716e+00
1.8197e-03 1.2657e+00
1.7984e-03 1.2589e+00
1.7783e-03 1.2553e+00
1.7378e-03 1.2526e+00
1.6982e-03 1.2526e+00
1.6596e-03 1.2512e+00
1.6218e-03 1.2509e+00
1.5849e-03 1.2501e+00
1.5488e-03 1.2452e+00
1.5136e-03 1.2451e+00
1.4979e-03 1.2445e+00
1.4791e-03 1.2439e+00
1.4454e-03 1.2421e+00
1.4125e-03 1.2420e+00
1.3804e-03 1.2406e+00
1.3490e-03 1.2402e+00
1.3183e-03 1.2401e+00
1.2882e-03 1.2392e+00
1.2589e-03 1.2389e+00
1.2303e-03 1.2389e+00
1.2023e-03 1.2388e+00
1.1749e-03 1.2385e+00
1.1482e-03 1.2385e+00
1.1220e-03 1.2384e+00
1.0965e-03 1.2373e+00
1.0715e-03 1.2372e+00
1.0471e-03 1.2372e+00
1.0233e-03 1.2383e+00
1.0000e-03 1.2386e+00
9.7724e-04 1.2392e+00
9.5499e-04 1.2398e+00
9.3325e-04 1.2406e+00
9.1201e-04 1.2416e+00
8.9125e-04 1.2419e+00
8.7369e-04 1.2445e+00
8.7096e-04 1.2451e+00
8.5114e-04 1.2452e+00
8.3176e-04 1.2489e+00
8.1283e-04 1.2500e+00
7.9433e-04 1.2506e+00
7.7625e-04 1.2540e+00
7.5858e-04 1.2560e+00
7.4131e-04 1.2573e+00
7.3285e-04 1.2589e+00
7.2444e-04 1.2609e+00
7.0795e-04 1.2614e+00
6.9183e-04 1.2659e+00
6.7608e-04 1.2694e+00
6.6069e-04 1.2721e+00
6.5721e-04 1.2735e+00
6.4565e-04 1.2807e+00
6.3096e-04 1.2836e+00
