4.1687e-02 1.2849e+00
4.1053e-02 1.2882e+00
4.1687e-02 1.3019e+00
4.1819e-02 1.3032e+00
4.2320e-02 1.3183e+00
4.2658e-02 1.3201e+00
4.3652e-02 1.3216e+00
4.4668e-02 1.3266e+00
4.5709e-02 1.3275e+00
4.6774e-02 1.3292e+00
4.7863e-02 1.3326e+00
4.8345e-02 1.3335e+00
4.8978e-02 1.3344e+00
5.0119e-02 1.3369e+00
5.1286e-02 1.3381e+00
5.2481e-02 1.3405e+00
5.3703e-02 1.3418e+00
5.4954e-02 1.3429e+00
5.6234e-02 1.3444e+00
5.7544e-02 1.3479e+00
5.8884e-02 1.3486e+00
5.9272e-02 1.3490e+00
6.0256e-02 1.3496e+00
6.1660e-02 1.3500e+00
6.3096e-02 1.3514e+00
6.4565e-02 1.3525e+00
6.6069e-02 1.3535e+00
6.7608e-02 1.3562e+00
6.9183e-02 1.3562e+00
7.0795e-02 1.3607e+00
7.2444e-02 1.3620e+00
7.4131e-02 1.3641e+00
7.5858e-02 1.3619e+00
7.7625e-02 1.3613e+00
7.9433e-02 1.3605e+00
8.1283e-02 1.3585e+00
8.3176e-02 1.3566e+00
8.5114e-02 1.3564e+00
8.7096e-02 1.3562e+00
8.9125e-02 1.3518e+00
9.1201e-02 1.3516e+00
9.3325e-02 1.3501e+00
9.5499e-02 1.3494e+00
9.6394e-02 1.3490e+00
9.7724e-02 1.3480e+00
1.0000e-01 1.3460e+00
1.0233e-01 1.3427e+00
1.0471e-01 1.3381e+00
1.0715e-01 1.3362e+00
1.0805e-01 1.3335e+00
1.0965e-01 1.3280e+00
1.1220e-01 1.3232e+00
1.1426e-01 1.3183e+00
1.1482e-01 1.3158e+00
1.1749e-01 1.3057e+00
1.1802e-01 1.3032e+00
1.1922e-01 1.2882e+00
1.1749e-01 1.2758e+00
1.1712e-01 1.2735e+00
1.1482e-01 1.2645e+00
1.1220e-01 1.2608e+00
1.1160e-01 1.2589e+00
1.0965e-01 1.2542e+00
1.0715e-01 1.2524e+00
1.0471e-01 1.2508e+00
1.0233e-01 1.2474e+00
1.0000e-01 1.2465e+00
9.8373e-02 1.2445e+00
9.7724e-02 1.2438e+00
9.5499e-02 1.2419e+00
9.3325e-02 1.2408e+00
9.1201e-02 1.2406e+00
8.9125e-02 1.2402e+00
8.7096e-02 1.2388e+00
8.5114e-02 1.2388e+00
8.3176e-02 1.2388e+00
8.1283e-02 1.2382e+00
7.9433e-02 1.2382e+00
7.7625e-02 1.2376e+00
7.5858e-02 1.2372e+00
7.4131e-02 1.2371e+00
7.2444e-02 1.2373e+00
7.0795e-02 1.2386e+00
6.9183e-02 1.2396e+00
6.7608e-02 1.2408e+00
6.6069e-02 1.2423e+00
6.4565e-02 1.2437e+00
6.3096e-02 1.2444e+00
6.2929e-02 1.2445e+00
6.1660e-02 1.2452e+00
6.0256e-02 1.2463e+00
5.8884e-02 1.2487e+00
5.7544e-02 1.2501e+00
5.6234e-02 1.2530e+00
5.4954e-02 1.2549e+00
5.3703e-02 1.2566e+00
5.2481e-02 1.2579e+00
5.2049e-02 1.2589e+00
5.1286e-02 1.2610e+00
5.0119e-02 1.2625e+00
4.8978e-02 1.2648e+00
4.7863e-02 1.2669e+00
4.6774e-02 1.2709e+00
4.5709e-02 1.2714e+00
4.4767e-02 1.2735e+00
4.4668e-02 1.2738e+00
4.3652e-02 1.2753e+00
4.2658e-02 1.2817e+00
4.1687e-02 1.2849e+00
