1.9953e-02 1.7359e+00
1.9845e-02 1.7378e+00
1.9933e-02 1.7579e+00
1.9953e-02 1.7591e+00
2.0417e-02 1.7749e+00
2.0465e-02 1.7783e+00
2.0893e-02 1.7839e+00
2.1380e-02 1.7914e+00
2.1878e-02 1.7959e+00
2.2059e-02 1.7989e+00
2.2387e-02 1.8027e+00
2.2909e-02 1.8058e+00
2.3442e-02 1.8101e+00
2.3988e-02 1.8136e+00
2.4547e-02 1.8180e+00
2.4800e-02 1.8197e+00
2.5119e-02 1.8214e+00
2.5704e-02 1.8238e+00
2.6303e-02 1.8281e+00
2.6915e-02 1.8318e+00
2.7542e-02 1.8349e+00
2.8184e-02 1.8376e+00
2.8840e-02 1.8405e+00
2.8862e-02 1.8408e+00
2.9512e-02 1.8475e+00
3.0200e-02 1.8475e+00
3.0903e-02 1.8502e+00
3.1623e-02 1.8510e+00
3.2359e-02 1.8523e+00
3.3113e-02 1.8547e+00
3.3884e-02 1.8587e+00
3.4674e-02 1.8591e+00
3.5434e-02 1.8621e+00
3.5481e-02 1.8623e+00
3.6308e-02 1.8643e+00
3.7154e-02 1.8658e+00
3.8019e-02 1.8680e+00
3.8905e-02 1.8698e+00
3.9811e-02 1.8717e+00
4.0738e-02 1.8735e+00
4.1687e-02 1.8750e+00
4.2658e-02 1.8769e+00
4.3652e-02 1.8783e+00
4.4668e-02 1.8795e+00
4.5709e-02 1.8807e+00
4.6774e-02 1.8818e+00
4.7863e-02 1.8830e+00
4.8369e-02 1.8836e+00
4.8978e-02 1.8844e+00
5.0119e-02 1.8849e+00
5.1286e-02 1.8857e+00
5.2481e-02 1.8867e+00
5.3703e-02 1.8869e+00
5.4954e-02 1.8873e+00
5.6234e-02 1.8876e+00
5.7544e-02 1.8878e+00
5.8884e-02 1.8878e+00
6.0256e-02 1.8879e+00
6.1660e-02 1.8879e+00
6.3096e-02 1.8880e+00
6.4565e-02 1.8873e+00
6.6069e-02 1.8864e+00
6.7608e-02 1.8849e+00
6.8619e-02 1.8836e+00
6.9183e-02 1.8830e+00
7.0795e-02 1.8806e+00
7.2444e-02 1.8783e+00
7.4131e-02 1.8757e+00
7.5858e-02 1.8735e+00
7.7625e-02 1.8710e+00
7.9433e-02 1.8687e+00
8.1283e-02 1.8645e+00
8.2574e-02 1.8621e+00
8.3176e-02 1.8609e+00
8.5114e-02 1.8577e+00
8.7096e-02 1.8532e+00
8.9125e-02 1.8497e+00
9.1201e-02 1.8458e+00
9.3325e-02 1.8428e+00
9.3930e-02 1.8408e+00
9.5499e-02 1.8332e+00
9.7724e-02 1.8261e+00
9.8873e-02 1.8197e+00
1.0000e-01 1.8130e+00
1.0233e-01 1.8041e+00
1.0310e-01 1.7989e+00
1.0471e-01 1.7893e+00
1.0656e-01 1.7783e+00
1.0715e-01 1.7626e+00
1.0744e-01 1.7579e+00
1.0873e-01 1.7378e+00
1.0757e-01 1.7179e+00
1.0715e-01 1.7141e+00
1.0508e-01 1.6982e+00
1.0471e-01 1.6956e+00
1.0233e-01 1.6865e+00
1.0000e-01 1.6802e+00
9.9708e-02 1.6788e+00
9.7724e-02 1.6701e+00
9.5499e-02 1.6651e+00
9.3325e-02 1.6610e+00
9.2852e-02 1.6596e+00
9.1201e-02 1.6560e+00
8.9125e-02 1.6545e+00
8.7096e-02 1.6521e+00
8.5114e-02 1.6494e+00
8.3176e-02 1.6478e+00
8.1283e-02 1.6458e+00
7.9433e-02 1.6441e+00
7.7625e-02 1.6419e+00
7.5858e-02 1.6412e+00
7.5405e-02 1.6406e+00
7.4131e-02 1.6391e+00
7.2444e-02 1.6386e+00
7.0795e-02 1.6390e+00
6.9183e-02 1.6390e+00
6.7608e-02 1.6376e+00
6.6069e-02 1.6376e+00
6.4565e-02 1.6366e+00
6.3096e-02 1.6368e+00
6.1660e-02 1.6369e+00
6.0256e-02 1.6374e+00
5.8884e-02 1.6375e+00
5.7544e-02 1.6378e+00
5.6234e-02 1.6389e+00
5.4954e-02 1.6392e+00
5.3703e-02 1.6399e+00
5.2619e-02 1.6406e+00
5.2481e-02 1.6407e+00
5.1286e-02 1.6411e+00
5.0119e-02 1.6422e+00
4.8978e-02 1.6432e+00
4.7863e-02 1.6446e+00
4.6774e-02 1.6458e+00
4.5709e-02 1.6472e+00
4.4668e-02 1.6480e+00
4.3652e-02 1.6495e+00
4.2658e-02 1.6508e+00
4.1687e-02 1.6520e+00
4.0738e-02 1.6534e+00
3.9811e-02 1.6547e+00
3.8905e-02 1.6558e+00
3.8019e-02 1.6575e+00
3.7154e-02 1.6575e+00
3.6489e-02 1.6596e+00
3.6308e-02 1.6603e+00
3.5481e-02 1.6612e+00
3.4674e-02 1.6630e+00
3.3884e-02 1.6656e+00
3.3113e-02 1.6673e+00
3.2359e-02 1.6684e+00
3.1623e-02 1.6709e+00
3.0903e-02 1.6732e+00
3.0200e-02 1.6747e+00
2.9512e-02 1.6772e+00
2.8840e-02 1.6786e+00
2.8773e-02 1.6788e+00
2.8184e-02 1.6812e+00
2.7542e-02 1.6831e+00
2.6915e-02 1.6860e+00
2.6303e-02 1.6878e+00
2.5704e-02 1.6904e+00
2.5119e-02 1.6932e+00
2.4547e-02 1.6962e+00
2.4038e-02 1.6982e+00
2.3988e-02 1.6986e+00
2.3442e-02 1.7019e+00
2.2909e-02 1.7054e+00
2.2387e-02 1.7096e+00
2.1878e-02 1.7152e+00
2.1499e-02 1.7179e+00
2.1380e-02 1.7191e+00
2.0893e-02 1.7242e+00
2.0417e-02 1.7314e+00
1.9953e-02 1.7359e+00
